Elspot Prices in EUR/MWh,,,,,,,,,,,,,,,,,,
Data was last updated 31-12-2019,,,,,,,,,,,,,,,,,,
,Hours,SYS,SE1,SE2,SE3,SE4,FI,DK1,DK2,Oslo,Kr.sand,Bergen,Molde,Tr.heim,Tromsø,EE,LV,LT
18-09-2018,19 - 20,51.13,59.99,59.99,59.99,59.99,59.99,42.58,59.99,42.58,42.58,42.58,52.34,52.34,52.34,59.99,77.48,77.48
18-09-2018,20 - 21,50.13,55.09,55.09,55.09,55.09,55.09,43.01,55.09,43.01,43.01,43.01,52.5,52.5,52.5,55.09,74.72,74.72
18-09-2018,21 - 22,48.94,51.87,51.87,51.87,51.87,51.87,42.87,51.87,42.87,42.87,42.87,51.87,51.87,51.87,51.87,58.29,58.29
18-09-2018,22 - 23,46.15,48.56,48.56,48.56,48.56,48.56,41.44,48.56,41.44,41.44,41.44,48.56,48.56,48.56,48.56,48.56,48.56
18-09-2018,23 - 00,44.41,44.72,44.72,44.72,44.72,44.72,42.03,44.72,42.03,42.03,42.03,44.72,44.72,44.72,44.72,44.72,44.72
19-09-2018,00 - 01,43.94,44.04,44.04,44.04,44.04,44.04,43.01,44.04,43.01,43.01,42.01,44.04,44.04,49.46,44.04,44.04,44.04
19-09-2018,01 - 02,43.04,41.23,41.23,41.23,41.23,41.23,41.23,41.23,41.23,41.23,41.23,41.23,41.23,47.81,41.23,41.23,41.23
19-09-2018,02 - 03,43.06,41.28,41.28,41.28,41.28,41.28,41.28,41.28,41.28,41.28,41.28,41.28,41.28,47.68,41.28,41.28,41.28
19-09-2018,03 - 04,43.4,41.69,41.69,41.69,41.69,41.69,41.69,41.69,41.69,41.69,41.69,41.69,41.69,47.62,41.69,41.69,41.69
19-09-2018,04 - 05,43.9,42.84,42.84,42.84,42.84,42.84,42.84,42.84,42.84,42.84,41.83,42.84,42.84,47.69,42.84,42.84,42.84
19-09-2018,05 - 06,45.2,46.19,46.19,46.19,46.19,46.19,43.88,46.19,43.88,43.88,41.89,46.19,46.19,47.82,46.19,46.19,46.19
19-09-2018,06 - 07,50.08,56.2,56.2,56.2,56.2,56.2,56.2,56.2,44.3,44.3,44.3,51.14,51.14,51.14,56.2,59.3,59.3
19-09-2018,07 - 08,52.12,56.94,56.94,56.94,68.23,56.94,74.22,74.22,45.63,45.63,45.63,51.47,51.47,51.47,56.94,75,75
19-09-2018,08 - 09,52.57,58.78,58.78,58.78,74.22,58.78,74.22,74.22,46.51,46.51,46,51.5,51.5,51.5,58.78,74.22,74.22
19-09-2018,09 - 10,52.1,58.03,58.03,58.03,58.03,58.03,58.03,58.03,46.17,46.17,45.99,51.42,51.42,51.42,58.03,75.07,75.07
19-09-2018,10 - 11,51.08,55.97,55.97,55.97,55.97,55.97,54.78,55.97,45.01,45.01,45.01,51.59,51.59,51.59,55.97,75.05,75.05
19-09-2018,11 - 12,49.87,55.91,55.91,55.91,55.91,55.93,44.43,55.91,44.43,44.43,44.43,51.3,51.3,51.3,55.93,75.06,75.06
19-09-2018,12 - 13,49.3,51.92,51.92,51.92,51.92,54,44.5,51.92,44.5,44.5,44.5,51.4,51.4,51.4,54,77.86,77.86
19-09-2018,13 - 14,47.97,50.74,50.74,50.74,50.74,50.74,44.32,50.74,44.32,44.32,44.32,50.74,50.74,50.74,50.74,75.1,75.1
19-09-2018,14 - 15,47.48,50.26,50.26,50.26,50.26,50.26,44.27,50.26,44.27,44.27,44.27,50.26,50.26,50.26,50.26,75.08,75.08
19-09-2018,15 - 16,47.51,50.67,50.67,50.67,50.67,50.67,44.04,50.67,44.04,44.04,44.04,50.67,50.67,50.67,50.67,73.06,73.06
19-09-2018,16 - 17,48.71,51.63,51.63,51.63,51.63,51.63,44.12,51.63,44.12,44.12,44.12,51.45,51.45,51.45,51.63,69.94,69.94
19-09-2018,17 - 18,49.81,55.46,55.46,55.46,55.46,55.46,44.35,55.46,44.35,44.35,44.35,51.34,51.34,51.34,55.46,73.48,73.48
19-09-2018,18 - 19,49.77,55.28,55.28,55.28,55.28,55.28,44.24,55.28,44.24,44.24,44.24,51.41,51.41,51.41,55.28,69.01,69.01
19-09-2018,19 - 20,49.88,55.92,55.92,55.92,55.92,56.2,44.1,55.92,44.1,44.1,44.1,51.44,51.44,51.44,56.2,77.84,77.84
19-09-2018,20 - 21,48.06,51.08,51.08,51.08,51.08,51.08,43.73,51.08,43.73,43.73,43.73,51.08,51.08,51.08,51.08,75.05,75.05
19-09-2018,21 - 22,45.82,48.52,48.52,48.52,48.52,48.52,43.31,48.52,43.31,43.31,43.31,48.52,48.52,48.52,48.52,64.12,64.12
19-09-2018,22 - 23,43.1,43.12,43.12,43.12,43.12,43.12,41.11,43.12,41.11,41.11,41.11,46.15,46.15,46.15,43.12,43.12,43.12
19-09-2018,23 - 00,39.04,37.58,37.58,37.58,37.58,37.58,37.58,37.58,37.58,37.58,37.58,37.79,37.79,37.79,37.58,41.09,41.09
20-09-2018,00 - 01,39.92,37.12,37.12,37.12,37.12,37.12,37.12,37.12,37.12,37.12,37.12,37.12,37.12,48.27,37.12,45.7,45.7
20-09-2018,01 - 02,35.99,31.16,31.16,31.16,31.16,31.16,31.16,31.16,31.16,31.16,31.16,31.16,31.16,48.14,31.16,31.16,31.16
20-09-2018,02 - 03,33.37,29.58,29.58,29.58,29.58,29.58,29.58,29.58,29.58,29.58,29.58,29.58,29.58,48.05,29.58,29.58,29.58
20-09-2018,03 - 04,35.38,31.76,31.76,31.76,31.76,31.76,31.76,31.76,31.76,31.76,31.76,31.76,31.76,46.75,31.76,31.76,31.76
20-09-2018,04 - 05,36.25,33.52,33.52,33.52,33.52,33.52,33.52,33.52,33.52,33.52,33.52,33.52,33.52,45.25,33.52,45.69,45.69
20-09-2018,05 - 06,42.95,41.26,41.26,41.26,41.26,41.26,41.26,41.26,41.26,41.26,41.26,41.26,41.26,45.9,41.26,45.95,45.95
20-09-2018,06 - 07,45.81,47.68,47.68,47.68,47.68,47.68,47.68,47.68,44.44,44.44,44.42,47.68,47.68,47.68,47.68,60.01,60.01
20-09-2018,07 - 08,47.8,49.23,49.23,49.23,49.23,49.23,49.23,49.23,45.57,45.57,44.94,49.23,49.23,49.23,49.23,68.14,68.14
20-09-2018,08 - 09,48.32,49.64,49.64,49.64,49.64,49.64,49.64,49.64,45.75,45.75,44.96,49.64,49.64,49.64,49.64,69.6,69.6
20-09-2018,09 - 10,46.99,48.51,48.51,48.51,48.51,48.51,48.51,48.51,45.72,45.72,44.93,48.51,48.51,48.51,48.51,69.66,69.66
20-09-2018,10 - 11,46.07,46.5,46.5,46.5,46.5,46.5,46.5,46.5,45.55,45.55,44.89,46.5,46.5,48.09,46.5,69.08,69.08
20-09-2018,11 - 12,45.74,45.68,45.68,45.68,45.68,45.68,45.35,45.68,45.35,45.35,44.82,45.96,45.96,48.09,45.68,68.39,68.39
20-09-2018,12 - 13,45.28,45,45,45,45,45,45,45,45,45,44.83,45.97,45.97,47.58,45,69.62,69.62
20-09-2018,13 - 14,44.94,44.71,44.71,44.71,44.71,44.71,44.71,44.71,44.71,44.71,44.71,45.94,45.94,47.14,44.71,68.37,68.37
20-09-2018,14 - 15,44.76,44.5,44.5,44.5,44.5,44.5,44.5,44.5,44.5,44.5,44.5,45.82,45.82,45.89,44.5,68.35,68.35
20-09-2018,15 - 16,45.05,44.89,44.89,44.89,44.89,44.89,44.89,44.89,44.89,44.89,44.68,45.83,45.83,45.89,44.89,68.37,68.37
20-09-2018,16 - 17,45.53,46.04,46.04,46.04,46.04,46.04,46.04,46.04,45.2,45.2,44.56,46.04,46.04,47.68,46.04,69.69,69.69
20-09-2018,17 - 18,46.43,47.12,47.12,47.12,47.12,47.12,66.95,66.95,45.25,45.25,44.51,47.12,47.12,47.61,47.12,69.68,69.68
20-09-2018,18 - 19,46.58,47.61,47.61,47.61,47.61,47.61,75.01,75.01,45.17,45.17,44.47,47.61,47.61,47.61,47.61,69.6,69.6
20-09-2018,19 - 20,48.07,49.1,49.1,49.1,77.74,49.1,79.65,79.65,45.45,45.45,44.55,49.1,49.1,49.1,49.1,69.68,69.68
20-09-2018,20 - 21,46.95,46.96,46.96,46.96,77,46.96,78.89,78.89,45.56,45.56,44.62,46.96,46.96,47.68,46.96,68.35,68.35
20-09-2018,21 - 22,46.98,47.12,47.12,47.12,47.12,47.12,69.46,69.46,45.7,45.7,44.47,47.12,47.12,47.67,50.42,67.43,67.43
20-09-2018,22 - 23,44.45,44.21,44.21,44.21,44.21,44.21,44.21,44.21,44.21,44.21,43.15,45.26,45.26,47.58,40.9,40.9,40.9
20-09-2018,23 - 00,43.01,41.86,41.86,41.86,41.86,41.86,41.86,41.86,41.86,41.86,41.86,41.86,41.86,45.09,41.86,41.86,41.86
21-09-2018,00 - 01,40.02,40.02,40.02,40.02,40.02,40.02,40.02,40.02,40.02,40.02,40.02,40.02,40.02,40.02,40.02,41.09,41.09
21-09-2018,01 - 02,34.05,34.02,34.02,34.02,34.02,34.02,34.02,34.02,34.02,34.02,34.02,34.02,34.02,35.84,34.02,34.02,34.02
21-09-2018,02 - 03,25.53,25.48,25.48,25.48,25.48,25.48,25.48,25.48,25.48,25.48,25.48,25.48,25.48,26.38,25.48,25.48,25.48
21-09-2018,03 - 04,25.73,25.73,25.73,25.73,25.73,25.73,25.73,25.73,25.73,25.73,25.73,25.73,25.73,25.73,25.73,25.73,25.73
21-09-2018,04 - 05,26.31,26.29,26.29,26.29,26.29,26.29,26.29,26.29,26.29,26.29,26.29,26.29,26.29,26.32,26.29,26.29,26.29
21-09-2018,05 - 06,33.62,34.05,34.05,34.05,34.05,34.05,34.05,34.05,34.05,34.05,34.05,34.05,34.05,34.05,34.05,44.35,44.35
21-09-2018,06 - 07,42.62,42.85,42.85,42.85,42.85,42.85,42.85,42.85,42.85,42.85,42.85,42.85,42.85,42.85,42.85,58.33,58.33
21-09-2018,07 - 08,46.93,46.68,46.68,46.68,46.68,46.68,46.68,46.68,46.68,46.68,46.68,46.68,46.68,46.68,46.68,69.4,69.4
21-09-2018,08 - 09,47.75,48.89,48.89,48.89,48.89,48.89,48.89,48.89,47,47,47,48.89,48.89,48.89,48.89,70.73,70.73
21-09-2018,09 - 10,46.61,46.48,46.48,46.48,46.48,47.01,46.48,46.48,45.39,45.39,45.39,46.48,46.48,48.87,47.01,70.72,70.72
21-09-2018,10 - 11,44.9,45.04,45.04,45.04,45.04,46.93,32.03,45.04,43.71,43.71,43.71,45.27,45.27,48.84,46.93,69.47,69.47
21-09-2018,11 - 12,44.53,43.37,43.37,43.37,43.37,45.34,32.54,43.37,43.37,43.37,43.37,45.34,45.34,48.8,45.34,68.72,68.72
21-09-2018,12 - 13,43.6,41.22,41.22,41.22,41.22,44.98,28.79,41.22,41.22,41.22,41.22,46.02,46.02,48.69,44.98,68.91,68.91
21-09-2018,13 - 14,41.18,38.13,38.13,38.13,38.13,38.13,26.48,38.13,38.13,38.13,38.13,46.01,46.01,48.64,38.13,67.79,67.79
21-09-2018,14 - 15,39.76,39.43,39.43,39.43,39.43,39.43,26.98,39.43,39.43,39.43,39.43,42.21,42.21,42.21,39.43,62.66,62.66
21-09-2018,15 - 16,37.65,37.37,37.37,37.37,37.37,37.37,31.59,37.37,37.37,37.37,37.37,41.53,41.53,41.53,37.37,61.66,61.66
21-09-2018,16 - 17,38.7,38.24,38.24,38.24,38.24,42.08,28.72,38.24,38.24,38.24,38.24,41.72,41.72,41.72,42.08,59.04,59.04
21-09-2018,17 - 18,40.1,40.07,40.07,40.07,40.07,40.07,40.07,40.07,40.07,40.07,40.07,40.07,40.07,40.07,40.07,58.01,58.01
21-09-2018,18 - 19,43.51,43.45,43.45,43.45,43.45,44.91,43.45,43.45,43.45,43.45,43.45,43.45,43.45,43.45,44.91,57.79,57.79
21-09-2018,19 - 20,43.67,43.49,43.49,43.49,43.49,46.94,43.49,43.49,43.49,43.49,43.49,43.49,43.49,43.49,46.94,62.89,62.89
21-09-2018,20 - 21,38.13,37.98,37.98,37.98,37.98,37.98,37.98,37.98,37.98,37.98,37.98,41.37,41.37,42.07,37.98,60.78,60.78
21-09-2018,21 - 22,34.87,34.65,34.65,34.65,34.65,34.65,34.65,34.65,34.65,34.65,34.65,39.79,39.79,39.79,34.65,34.65,34.65
21-09-2018,22 - 23,23.48,22.17,22.17,22.17,22.17,22.17,22.17,22.17,22.17,22.17,22.17,22.17,22.17,36.03,22.17,22.17,22.17
21-09-2018,23 - 00,3.27,2.4,2.4,2.4,2.4,2.4,2.4,2.4,3.23,3.23,3.23,3.23,3.23,35.99,2.4,2.4,2.4
22-09-2018,00 - 01,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,3.98,20.03,20.03
22-09-2018,01 - 02,03.06,03.06,03.06,03.06,03.06,03.06,03.06,03.06,03.06,03.06,03.06,03.06,03.06,03.06,03.06,20.03,20.03
22-09-2018,02 - 03,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,2.42,20.04,20.04
22-09-2018,03 - 04,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,2.33,20.04,20.04
22-09-2018,04 - 05,2.82,2.82,2.82,2.82,2.82,2.82,2.82,2.82,2.82,2.82,2.82,2.82,2.82,2.82,2.82,20.05,20.05
22-09-2018,05 - 06,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,3.52,20.08,20.08
22-09-2018,06 - 07,16.43,16.43,16.43,16.43,16.43,16.43,16.43,16.43,16.43,16.43,16.43,16.43,16.43,16.43,16.43,44.29,44.29
22-09-2018,07 - 08,23.53,23.53,23.53,23.53,23.53,23.53,23.53,23.53,23.53,23.53,23.53,23.53,23.53,23.53,23.53,45.73,45.73
22-09-2018,08 - 09,32.03,32.04,32.04,32.04,32.04,32.04,32.04,32.04,32.04,32.04,32.04,32.04,32.04,32.04,32.04,52.64,52.64
22-09-2018,09 - 10,31.64,31.68,31.68,31.68,31.68,31.68,31.68,31.68,31.68,31.68,31.68,31.68,31.68,31.68,31.68,58,58
22-09-2018,10 - 11,31.51,31.86,31.86,31.86,31.86,31.86,27.14,31.86,30.02,30.02,30.02,31.86,31.86,31.86,31.86,59.05,59.05
22-09-2018,11 - 12,29.84,31.39,31.39,31.39,31.39,31.39,27.13,31.39,28.83,28.83,28.83,31.39,31.39,31.39,31.39,59.01,59.01
22-09-2018,12 - 13,25.6,28.6,28.6,28.6,28.6,28.6,1.79,28.6,26.48,26.48,26.48,28.6,28.6,28.6,28.6,57.98,57.98
22-09-2018,13 - 14,18.51,23.95,23.95,23.95,23.95,23.95,−6.74,23.95,23.95,23.95,23.95,23.95,23.95,23.95,23.95,57.86,57.86
22-09-2018,14 - 15,16.54,23.07,23.07,23.07,23.07,23.07,−6.79,23.07,23.07,23.07,23.07,23.07,23.07,23.07,23.07,52.75,52.75
22-09-2018,15 - 16,17.24,22.21,22.21,22.21,22.21,22.21,−0.02,22.21,22.21,22.21,22.21,22.21,22.21,22.21,22.21,52.42,52.42
22-09-2018,16 - 17,23.89,23.89,23.89,23.89,23.89,23.89,23.89,23.89,23.89,23.89,23.89,23.89,23.89,23.89,23.89,52.68,52.68
22-09-2018,17 - 18,31.54,31.54,31.54,31.54,31.54,31.54,31.54,31.54,31.54,31.54,31.54,31.54,31.54,31.54,31.54,52.68,52.68
22-09-2018,18 - 19,35.5,36.52,36.52,36.52,36.52,36.52,35.3,36.52,35.3,35.3,35.3,36.52,36.52,36.52,36.52,52.74,52.74
22-09-2018,19 - 20,35.91,37.7,37.7,37.7,37.7,37.7,35.43,37.7,35.43,35.43,35.43,37.7,37.7,37.7,37.7,67.95,67.95
22-09-2018,20 - 21,35.48,35.48,35.48,35.48,35.48,35.48,35.48,35.48,35.48,35.48,35.48,35.48,35.48,35.48,35.48,61.09,61.09
22-09-2018,21 - 22,31.96,31.96,31.96,31.96,31.96,31.96,31.96,31.96,31.96,31.96,31.96,31.96,31.96,31.96,31.96,31.96,31.96
22-09-2018,22 - 23,25.94,25.94,25.94,25.94,25.94,25.94,25.94,25.94,25.94,25.94,25.94,25.94,25.94,25.94,25.94,25.94,25.94
22-09-2018,23 - 00,21.04,21.04,21.04,21.04,21.04,21.04,21.04,21.04,21.04,21.04,21.04,21.04,21.04,21.04,21.04,21.04,21.04
23-09-2018,00 - 01,22.09,22.09,22.09,22.09,22.09,22.09,22.09,22.09,22.09,22.09,22.09,22.09,22.09,22.09,22.09,22.09,22.09
23-09-2018,01 - 02,12.97,12.97,12.97,12.97,12.97,12.97,12.97,12.97,12.97,12.97,12.97,12.97,12.97,12.97,12.97,12.97,12.97
23-09-2018,02 - 03,10.03,10.03,10.03,10.03,10.03,10.03,10.03,10.03,10.03,10.03,10.03,10.03,10.03,10.03,10.03,10.03,10.03
23-09-2018,03 - 04,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
23-09-2018,04 - 05,22.8,22.8,22.8,22.8,22.8,22.8,22.8,22.8,22.8,22.8,22.8,22.8,22.8,22.8,22.8,22.8,22.8
23-09-2018,05 - 06,30.84,30.84,30.84,30.84,30.84,30.84,30.84,30.84,30.84,30.84,30.84,30.84,30.84,30.84,30.84,30.84,30.84
23-09-2018,06 - 07,34.94,34.94,34.94,34.94,34.94,34.94,34.94,34.94,34.94,34.94,34.94,34.94,34.94,34.94,34.94,34.94,34.94
23-09-2018,07 - 08,36.1,36.08,36.08,36.08,36.08,36.08,36.08,36.08,36.08,36.08,36.08,36.08,36.08,36.08,36.08,36.08,36.08
23-09-2018,08 - 09,40.06,42.05,42.05,42.05,42.05,42.05,42.05,42.05,39.13,39.13,39.13,42.05,42.05,42.05,42.05,42.05,42.05
23-09-2018,09 - 10,40.74,43.71,43.71,43.71,43.71,43.71,43.71,43.71,39.7,39.7,39.7,43.71,43.71,43.71,43.71,52.91,52.91
23-09-2018,10 - 11,41.54,44.41,44.41,44.41,44.41,44.41,44.41,44.41,40.02,40.02,40.02,44.41,44.41,44.41,44.41,53.33,53.33
23-09-2018,11 - 12,41.56,44.32,44.32,44.32,44.32,44.32,44.32,44.32,40.05,40.05,40.05,44.32,44.32,44.32,44.32,53.04,53.04
23-09-2018,12 - 13,40.88,43.83,43.83,43.83,43.83,43.83,43.83,43.83,40.01,40.01,40.01,43.83,43.83,43.83,43.83,52.98,52.98
23-09-2018,13 - 14,40.78,43.69,43.69,43.69,43.69,43.69,43.69,43.69,39.76,39.76,39.76,43.69,43.69,43.69,43.69,47.99,47.99
23-09-2018,14 - 15,40.73,43.57,43.57,43.57,43.57,43.57,43.57,43.57,39.79,39.79,39.79,43.57,43.57,43.57,43.57,46.95,46.95
23-09-2018,15 - 16,40.26,42.76,42.76,42.76,42.76,42.76,40.23,42.76,39.44,39.44,39.44,42.76,42.76,42.76,42.76,46.94,46.94
23-09-2018,16 - 17,40.01,43.02,43.02,43.02,43.02,43.02,37.24,43.02,38.03,38.03,38.03,43.02,43.02,43.02,43.02,51.07,51.07
23-09-2018,17 - 18,40.57,43.85,43.85,43.85,43.85,43.85,39.35,43.85,39.35,39.35,39.35,43.85,43.85,43.85,43.85,52.92,52.92
23-09-2018,18 - 19,42.82,46.84,46.84,46.84,46.84,46.84,39.61,46.84,39.61,39.61,39.61,46.84,46.84,46.84,46.84,61.03,61.03
23-09-2018,19 - 20,43.58,48.21,48.21,48.21,48.21,48.21,39.84,48.21,39.84,39.84,39.84,48.21,48.21,48.21,48.21,69.89,69.89
23-09-2018,20 - 21,43.03,46.88,46.88,46.88,46.88,46.88,44.99,46.88,39.89,39.89,39.89,46.88,46.88,46.88,46.88,69.82,69.82
23-09-2018,21 - 22,40.34,44.01,44.01,44.01,44.01,44.01,35.13,44.01,37.58,37.58,37.58,44.01,44.01,44.01,44.01,57.92,57.92
23-09-2018,22 - 23,37.38,42.47,42.47,42.47,42.47,42.47,31.55,42.47,34.21,34.21,34.21,42.47,42.47,42.47,42.47,46.7,46.7
23-09-2018,23 - 00,30.61,36.94,36.94,36.94,36.94,36.94,25.17,36.94,25.17,25.17,25.17,36.94,36.94,36.94,36.94,46.05,46.05
24-09-2018,00 - 01,25.53,25.53,25.53,25.53,25.53,25.53,25.53,25.53,25.53,25.53,25.53,25.53,25.53,25.53,25.53,25.53,25.53
24-09-2018,01 - 02,18.13,18.13,18.13,18.13,18.13,18.13,18.13,18.13,18.13,18.13,18.13,18.13,18.13,18.13,18.13,18.13,18.13
24-09-2018,02 - 03,3.97,3.97,3.97,3.97,3.97,3.97,3.97,3.97,3.97,3.97,3.97,3.97,3.97,3.97,3.97,3.97,3.97
24-09-2018,03 - 04,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4
24-09-2018,04 - 05,19.67,19.69,19.69,19.69,19.69,19.69,19.69,19.69,19.69,19.69,19.69,19.69,19.69,19.69,19.69,19.69,19.69
24-09-2018,05 - 06,37.03,37.02,37.02,37.02,37.02,37.02,29.99,37.02,37.02,37.02,37.02,37.02,37.02,37.02,37.02,37.02,37.02
24-09-2018,06 - 07,41.96,44.88,44.88,44.88,44.88,58.01,44.88,44.88,39.27,39.27,39.27,44.88,44.88,44.88,58.01,58.01,58.01
24-09-2018,07 - 08,46.23,47.77,47.77,47.77,47.77,64.62,41.61,47.77,40.18,40.18,40.18,47.77,47.77,47.77,64.62,64.62,64.62
24-09-2018,08 - 09,48.03,49.64,49.64,49.64,49.64,67.91,49.64,49.64,40.11,40.11,40.11,49.64,49.64,49.64,67.91,70.41,70.41
24-09-2018,09 - 10,45.5,48.41,48.41,48.41,48.41,66,40.85,48.41,39.59,39.59,39.59,48.41,48.41,48.41,66,66,66
24-09-2018,10 - 11,44.05,47.96,47.96,47.96,47.96,63.09,35.42,47.96,38.77,38.77,38.77,47.96,47.96,47.96,63.09,63.09,63.09
24-09-2018,11 - 12,42.97,47.1,47.1,47.1,47.1,60.95,30.14,47.1,38.09,38.09,38.09,47.1,47.1,47.1,60.95,63.01,63.01
24-09-2018,12 - 13,42.56,47.21,47.21,47.21,47.21,57.83,29.97,47.21,38.06,38.06,38.06,47.21,47.21,47.21,57.83,62.36,62.36
24-09-2018,13 - 14,41.58,46.6,46.6,46.6,46.6,46.6,28.75,46.6,38.07,38.07,38.07,46.6,46.6,46.6,46.6,59.7,59.7
24-09-2018,14 - 15,40.68,45.1,45.1,45.1,45.1,45.1,27.57,45.1,38.17,38.17,38.17,45.1,45.1,45.1,45.1,58.02,58.02
24-09-2018,15 - 16,40.41,45.09,45.09,45.09,45.09,45.09,32.74,45.09,38.08,38.08,38.08,45.09,45.09,45.09,45.09,56.1,56.1
24-09-2018,16 - 17,41.63,45.08,45.08,45.08,45.08,52.56,29.97,45.08,39.15,39.15,39.15,45.08,45.08,45.08,52.56,54.47,54.47
24-09-2018,17 - 18,44.67,48.14,48.14,48.14,48.14,54,48.14,48.14,39.59,39.59,39.59,48.14,48.14,48.14,54,54.37,54.37
24-09-2018,18 - 19,46.16,48.23,48.23,48.23,48.23,58.06,46.04,48.23,40.06,40.06,40.06,48.23,48.23,48.23,58.06,59.46,59.46
24-09-2018,19 - 20,47.25,48.85,48.85,48.85,48.85,57.47,48.85,48.85,40.37,40.37,40.37,48.85,48.85,48.85,57.47,70.47,70.47
24-09-2018,20 - 21,46.74,48.63,48.63,48.63,48.63,48.63,48.63,48.63,40.64,40.64,40.64,48.63,48.63,48.63,48.63,64.06,64.06
24-09-2018,21 - 22,43.65,46.09,46.09,46.09,46.09,46.09,46.09,46.09,40.5,40.5,40.5,46.09,46.09,46.09,57.18,58.05,58.05
24-09-2018,22 - 23,40.52,42.77,42.77,42.77,42.77,42.77,42.77,42.77,40.09,40.09,40.09,42.77,42.77,42.77,31.69,31.69,31.69
24-09-2018,23 - 00,39.25,39.22,39.22,39.22,39.22,39.22,39.22,39.22,39.22,39.22,39.22,39.22,39.22,39.22,39.22,39.22,39.22
25-09-2018,00 - 01,37.79,37.96,37.96,37.96,37.96,37.96,37.96,37.96,37.96,37.96,37.96,37.96,37.96,37.96,37.96,37.96,37.96
25-09-2018,01 - 02,38.01,38.06,38.06,38.06,38.06,38.06,38.06,38.06,38.06,38.06,38.06,38.06,38.06,38.06,38.06,38.06,38.06
25-09-2018,02 - 03,38.26,38.13,38.13,38.13,38.13,38.13,38.13,38.13,38.13,38.13,38.13,38.13,38.13,38.13,38.13,38.13,38.13
25-09-2018,03 - 04,38.78,38.64,38.64,38.64,38.64,38.64,38.64,38.64,38.64,38.64,38.64,38.64,38.64,38.64,38.64,38.64,38.64
25-09-2018,04 - 05,39.27,39.22,39.22,39.22,39.22,39.22,39.22,39.22,39.22,39.22,39.22,39.22,39.22,39.22,39.22,39.22,39.22
25-09-2018,05 - 06,40.57,45.19,45.19,45.19,45.19,45.19,45.19,45.19,39.49,39.49,39.49,45.19,45.19,45.19,45.19,45.19,45.19
25-09-2018,06 - 07,46.96,49.47,49.47,49.47,49.47,53.53,67.53,67.53,39.66,39.66,39.66,49.47,49.47,49.47,53.53,59.91,59.91
25-09-2018,07 - 08,49.21,49.52,49.52,49.52,49.52,62.86,76.93,76.93,40.09,40.09,40.09,49.52,49.52,49.52,62.86,63.08,63.08
25-09-2018,08 - 09,49.83,70.49,70.49,70.49,70.49,70.49,75.01,75.01,39.99,39.99,39.99,48.53,48.53,48.53,70.49,70.49,70.49
25-09-2018,09 - 10,49.88,66.96,66.96,66.96,66.96,66.96,68.61,68.61,40.06,40.06,40.06,48.61,48.61,48.61,66.96,70.05,70.05
25-09-2018,10 - 11,49.47,63.78,63.78,63.78,63.78,64.97,65.35,65.35,39.89,39.89,39.89,48.56,48.56,48.56,64.97,67.45,67.45
25-09-2018,11 - 12,48.93,60.2,60.2,60.2,60.2,60.99,66.99,66.99,39.78,39.78,39.78,48.49,48.49,48.49,60.99,68.06,68.06
25-09-2018,12 - 13,48.04,54.03,54.03,54.03,54.03,56.26,60.88,60.88,39.63,39.63,39.63,48.51,48.51,48.51,56.26,66.05,66.05
25-09-2018,13 - 14,46.19,49.32,49.32,49.32,49.32,49.32,55.86,55.86,39.49,39.49,39.49,48.33,48.33,48.33,49.32,67.99,67.99
25-09-2018,14 - 15,45.03,47.05,47.05,47.05,47.05,47.05,56.9,56.9,39.46,39.46,39.46,47.05,47.05,47.05,47.05,63.43,63.43
25-09-2018,15 - 16,45.21,46.9,46.9,46.9,46.9,46.9,60.03,60.03,39.68,39.68,39.68,46.9,46.9,46.9,46.9,68.44,68.44
25-09-2018,16 - 17,45.72,48.01,48.01,48.01,48.01,48.01,48.01,48.01,39.62,39.62,39.62,48.01,48.01,48.01,48.01,63.19,63.19
25-09-2018,17 - 18,44.97,47.27,47.27,47.27,47.27,47.27,66.52,66.52,39.42,39.42,39.42,47.27,47.27,47.27,47.27,63.09,63.09
25-09-2018,18 - 19,45.13,48.54,48.54,48.54,48.54,49.91,69.17,69.17,39.44,39.44,39.44,48.54,48.54,48.54,49.91,69.36,69.36
25-09-2018,19 - 20,45.24,48.57,48.57,48.57,48.57,52.18,48.57,48.57,39.36,39.36,39.36,48.57,48.57,48.57,52.18,71.03,71.03
25-09-2018,20 - 21,42.41,46.7,46.7,46.7,46.7,46.7,46.7,46.7,39.22,39.22,39.22,46.7,46.7,46.7,46.7,68.79,68.79
25-09-2018,21 - 22,39.81,42.81,42.81,42.81,42.81,42.81,42.81,42.81,39.02,39.02,39.02,42.81,42.81,42.81,49.13,63.04,63.04
25-09-2018,22 - 23,37.56,38.02,38.02,38.02,38.02,38.02,38.02,38.02,38.02,38.02,38.02,38.02,38.02,38.02,31.7,31.7,31.7
